nr,lab,github,name,colab,link
1,lab-social-media,code,report.ipynb,https://colab.research.google.com/github/kirenz/lab-social-media/blob/main/code/report.ipynb ,- [💻 Jupyter Notebook](https://colab.research.google.com/github/kirenz/lab-social-media/blob/main/code/report.ipynb )
